names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
ERBB4,22.905012,3.5395932,4.1414019676091963e-116,2.534676050909082e-114,0.14386414610701698,0.014476686268838973
CMBL,22.847055,2.0140228,1.563309180083473e-115,9.504609223679685e-114,0.18519705222685037,0.05988302966033613
CAPN8,22.842592,4.241277,1.7314666576259338e-115,1.0492230792300254e-113,0.1388977891701378,0.010170635303190977
PLPP2,22.791515,0.99076027,5.565638492278257e-115,3.35051437235151e-113,0.2923742390259532,0.17229024068896814
SMC1B,22.73684,2.809056,1.936877523678211e-114,1.1621898108580274e-112,0.15579942326177507,0.028664160159388156
COL18A1,22.730465,0.8926918,2.2395490364780552e-114,1.3394254025659142e-112,0.31231976930471,0.18238053922041197
MT1H,22.727568,3.6512525,2.392263898864956e-114,1.4261155015279046e-112,0.14466517141941684,0.017320607988688584
MEIS1,22.716137,1.2276698,3.1033276514204764e-114,1.8380709357332698e-112,0.25072092278115987,0.12845849802371542
ASPHD1,22.578835,3.5746489,6.997038574944277e-113,4.117712348543329e-111,0.14370394104453701,0.016967126193001062
CYP3A5,22.56798,2.2441914,8.943969939532111e-113,5.246652781461633e-111,0.17173982697853252,0.0462097111089688
VPS13C,22.53533,0.5594705,1.8703628634094647e-112,1.0936857495242413e-110,0.5473405959628325,0.43699990359587393
STARD10,22.488268,1.0692642,5.406953574044746e-112,3.151653161048749e-110,0.2779557834027555,0.1636942061120216
SLURP2,22.485474,5.2243347,5.758207073800496e-112,3.3457734203180665e-110,0.13160845882729894,0.004514926572190623
VSIG2,22.472279,2.1102648,7.751176591731517e-112,4.489569507911116e-110,0.17206023710349247,0.04592049873067901
ST6GALNAC1,22.359716,1.2931899,9.71276511092698e-111,5.590472733596561e-109,0.2343800064082025,0.11096114913718307
RASSF6,22.356499,1.5781854,1.0438910020343698e-110,5.989650840110332e-109,0.20834668375520665,0.08623349079340596
KITLG,22.344748,1.6654648,1.3581209296786343e-110,7.744241735971864e-109,0.20394104453700737,0.08232912368649378
GALNT12,22.258432,2.2026744,9.346018189581159e-110,5.29636543144752e-108,0.16981736622877283,0.04587229666763071
PRKDC,22.244856,0.5263841,1.264978618883386e-109,7.146545360405492e-108,0.5257930150592759,0.42615443941000675
CRIP2,22.178122,0.89536333,5.586268436797533e-109,3.136681185566957e-107,0.3071932073053508,0.18585108775988946
ARSD,22.146957,1.1077937,1.1160671002828601e-108,6.209729705543514e-107,0.2673822492790772,0.15313795430444424
PLXNB2,22.111162,0.824424,2.468336611875715e-108,1.3650942328509037e-106,0.337471964114066,0.23196439474276165
RPS17,22.052856,0.4462666,8.967987160258383e-108,4.944781148633759e-106,0.6613264979173342,0.5642051479803336
ERN2,21.87636,2.063238,4.363176439638039e-106,2.3985713355746717e-104,0.17246074975969242,0.05075677238985828
RNPC3,21.851599,1.0709028,7.5059595195277235e-106,4.113937992180553e-104,0.2732297340595963,0.1542466017545551
CCN3,21.827513,2.7854583,1.2715358235714298e-105,6.92779503163057e-104,0.14842999038769625,0.025691699604743084
GALNT7,21.789793,1.0284017,2.899536901195731e-105,1.575100504226474e-103,0.27659404037167573,0.16099489058131689
CDC42BPA,21.615892,1.2097979,1.2731848084117058e-103,6.855409462535874e-102,0.2431111823133611,0.12734985057360454
TMPRSS4,21.51696,1.1915277,1.0801642123622058e-102,5.782185161277685e-101,0.23918615828260173,0.12338121404929464
TMPRSS3,21.479115,2.1119103,2.4411878874120764e-102,1.3029840349061959e-100,0.16597244472925343,0.04608117227417333
UQCR10,21.46437,0.36862108,3.3525992778700217e-102,1.7739791164545093e-100,0.6832745914770907,0.6057071242649186
C19orf33,21.459938,0.75283456,3.687986668760548e-102,1.9458368742848397e-100,0.34283883370714513,0.2342941611234294
VPS13A,21.424356,0.892948,7.922291045825892e-102,4.16794228918078e-100,0.3182473566164691,0.20497123943571452
TNRC6B,21.398354,0.5123494,1.3841142226347256e-101,7.26106321194177e-100,0.5660044857417494,0.4688132652077509
MAL2,21.394194,0.96283096,1.5132131951118515e-101,7.915700135455472e-100,0.27867670618391543,0.16640958899707575
MUC5AC,21.356413,1.6207124,3.3993994573824056e-101,1.7631743908756596e-99,0.18599807753925024,0.06463896654776824
WDR72,21.330387,3.5677524,5.931586456821539e-101,3.059265700384839e-99,0.1337712271707786,0.013368038818728108
SLC44A1,21.294916,0.82470554,1.2653195461043846e-100,6.4895341301739116e-99,0.32665812239666775,0.22050837109161606
SLC44A4,21.275515,1.1488973,1.9140262578472203e-100,9.789257972237552e-99,0.23454021147068246,0.11361226260483949
ONECUT2,21.240562,4.34397,4.0302878549971226e-100,2.055558758488949e-98,0.1299263056712592,0.010572319161926797
KIF12,21.22223,3.371447,5.953220594457845e-100,3.0278970452864405e-98,0.13585389298301825,0.01629229731032488
KRT18,21.20687,0.6930412,8.252504951795666e-100,4.18575258066078e-98,0.37071451457866067,0.2653844917895819
AC011043.1,21.189592,1.6557654,1.1912539426854563e-99,6.008959791661446e-98,0.1895225889138097,0.07219062309200167
