names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
MARCOL,0.009907047,0.052591715,0.9920954495924043,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
IGHV3-32,0.009907047,0.56904966,0.9920954495924043,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
BOLL,0.009906706,-0.1940146,0.9920957209471303,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
OR8A1,0.009906706,0.27233082,0.9920957209471303,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
LMO1,0.0098342635,0.119214125,0.9921535195245642,0.9999245596842732,0.0011968880909634949,0.001155468253509735
CNPPD1,0.009329201,0.015507483,0.9925564825651627,0.9999245596842732,0.1670656293636545,0.16791842394130221
COX8C,0.009276144,0.9826606,0.9925988141480802,0.9999245596842732,0.0002992220227408737,0.00025998035703969034
AC097625.2,0.009268321,0.33022216,0.9926050553447626,0.9999245596842732,0.0002992220227408737,0.00025998035703969034
AC093668.1,0.0092666205,0.40907386,0.99260641212671,0.9999245596842732,0.0002992220227408737,0.00025998035703969034
HMGCL,0.009240433,0.001650183,0.9926273065713972,0.9999245596842732,0.1417314981049272,0.1419203882373332
RAD21L1,0.0089763375,0.8889441,0.9928380151152002,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
OR1Q1,0.0089763375,0.93979686,0.9928380151152002,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
TCP10L2,0.0089763375,1.0880426,0.9928380151152002,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
PGC,0.0089763375,1.222301,0.9928380151152002,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
OR3A1,0.008975998,0.5816854,0.9928382864723108,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
AL163636.2,0.008975658,0.95065314,0.9928385578294221,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
AC010422.6,0.008974637,0.20558341,0.9928393719007611,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
CCDC27,0.008973616,0.22439824,0.9928401859721077,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
CCKBR,0.008972936,-0.08974206,0.9928407286863428,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
SCN4A,0.008972596,-0.101786666,0.9928410000434617,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
XIRP2,0.008972596,-0.4348407,0.9928410000434617,0.9999245596842732,0.00012467584280869738,8.666011901323011e-05
RBMXL2,0.008651703,0.7878942,0.9930970258496395,0.9999245596842732,0.0004987033712347895,0.00046218730140389395
SLC35F1,0.008617692,0.042126223,0.9931241616422829,0.9999245596842732,0.0004987033712347895,0.00046218730140389395
POLR3F,0.008408865,0.062243283,0.9932907755822707,0.9999245596842732,0.06515559545182525,0.06539950314865099
GNRH2,0.008335401,0.34519735,0.9933493890252357,0.9999245596842732,0.00032415719130261323,0.0002888670633774337
AC022414.1,0.008325538,-0.008858548,0.9933572584254107,0.9999245596842732,0.00032415719130261323,0.0002888670633774337
CIB3,0.008324518,-0.21314387,0.9933580725013277,0.9999245596842732,0.00032415719130261323,0.0002888670633774337
TRAV39,0.008321797,-0.114317045,0.9933602433704737,0.9999245596842732,0.00032415719130261323,0.0002888670633774337
C8orf89,0.008222995,-0.19728436,0.9934390730895083,0.9999245596842732,0.0008727308996608817,0.0008377144837945577
IGHJ5,0.008044268,1.0208023,0.993581672278727,0.9999245596842732,0.00014961101137043686,0.00011554682535097349
FO393400.1,0.008043587,0.7010315,0.9935822149972535,0.9999245596842732,0.00014961101137043686,0.00011554682535097349
NXPE1,0.008042567,0.3399137,0.9935830290750491,0.9999245596842732,0.00014961101137043686,0.00011554682535097349
GALP,0.008042227,0.4010143,0.9935833004343158,0.9999245596842732,0.00014961101137043686,0.00011554682535097349
POTEE,0.008041547,0.09689672,0.9935838431528513,0.9999245596842732,0.00014961101137043686,0.00011554682535097349
VWC2L,0.008041207,0.04344793,0.9935841145121203,0.9999245596842732,0.00014961101137043686,0.00011554682535097349
SLC5A4,0.007982368,0.11658411,0.9936310596767816,0.9999245596842732,0.0006981847197287054,0.0006643942457680975
PCARE,0.007969444,-0.012969071,0.9936413713344061,0.9999245596842732,0.0006981847197287054,0.0006643942457680975
ZNF778,0.007752624,0.08718276,0.9938143631160469,0.9999245596842732,0.03737781767404748,0.03746605812005315
SEZ6L,0.0076221917,-0.0017254592,0.9939184296852883,0.9999245596842732,0.0010722122481547976,0.0010399214281587613
C2CD6,0.0075744065,0.107228406,0.9939565557946631,0.9999245596842732,0.001620785956513066,0.0015887688485758853
BEST3,0.0074096234,0.72610325,0.9940880299212557,0.9999245596842732,0.0003490923598643527,0.00031775376971517706
AGBL1,0.007402481,0.49090806,0.9940937284938657,0.9999245596842732,0.0003490923598643527,0.00031775376971517706
TPTE,0.0073929583,-0.11274655,0.9941013265911475,0.9999245596842732,0.0003490923598643527,0.00031775376971517706
AC104472.3,0.0072909254,0.05806951,0.9941827348097401,0.9999245596842732,0.0014462397765808896,0.0014154486105494252
MRGPRX3,0.0071121976,1.0171256,0.994325335018081,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
PLA2G2A,0.0071104974,0.52350515,0.9943266918239858,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
